date,policy,issue_hour,decision_time,slot,plan_before_kwh,candidate_plan_kwh,effective_plan_kwh
2025-08-01,C2,12,2025-08-01 12:00:00,130,712.7974715159039,712.7974715159039,712.7974715159039
2025-08-01,C2,12,2025-08-01 12:00:00,131,687.9132852107283,687.9132852107283,687.9132852107283
2025-08-01,C2,12,2025-08-01 12:00:00,132,600.5161279964985,600.5161279964985,600.5161279964985
2025-08-01,C2,12,2025-08-01 12:00:00,133,646.4161061947789,646.4161061947789,646.4161061947789
2025-08-01,C2,12,2025-08-01 12:00:00,134,578.5565677435063,578.5565677435063,578.5565677435063
2025-08-01,C2,12,2025-08-01 12:00:00,135,594.6726777181335,594.6726777181335,594.6726777181335
2025-08-01,C2,12,2025-08-01 12:00:00,136,677.2597428384022,634.0868667772105,634.0868667772105
2025-08-01,C2,12,2025-08-01 12:00:00,137,628.4518485107338,628.4518485107338,628.4518485107338
2025-08-01,C2,12,2025-08-01 12:00:00,138,596.0818788402522,596.0818788402522,596.0818788402522
2025-08-01,C2,12,2025-08-01 12:00:00,139,618.7785256754122,618.7785256754122,618.7785256754122
2025-08-01,C2,12,2025-08-01 12:00:00,140,609.8056541015737,609.8056541015737,609.8056541015737
2025-08-01,C2,12,2025-08-01 12:00:00,141,583.3595927387433,583.3595927387433,583.3595927387433
2025-08-01,C2,12,2025-08-01 12:00:00,142,640.6218439829614,640.6218439829614,640.6218439829614
2025-08-01,C2,12,2025-08-01 12:00:00,143,659.7698623597429,659.7698623597429,659.7698623597429
2025-08-01,C2,12,2025-08-01 12:00:00,144,540.4365222153772,540.4365222153772,540.4365222153772
2025-08-01,C2,18,2025-08-01 18:00:00,109,470.89647040582133,561.2148527449012,561.2148527449012
2025-08-01,C2,18,2025-08-01 18:00:00,110,591.3703146026318,627.5373014239289,627.5373014239289
2025-08-01,C2,18,2025-08-01 18:00:00,111,603.1851483196474,689.7031745877729,689.7031745877729
2025-08-01,C2,18,2025-08-01 18:00:00,112,614.6904181238772,768.7805886174929,768.7805886174929
2025-08-01,C2,18,2025-08-01 18:00:00,113,0.0,51.14134677614004,51.14134677614004
2025-08-01,C2,18,2025-08-01 18:00:00,114,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,115,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,116,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,117,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,118,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,119,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,120,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,121,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,122,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,123,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,124,0.0,0.0,0.0
2025-08-01,C2,18,2025-08-01 18:00:00,125,665.6068122764823,731.9564761741278,731.9564761741278
2025-08-01,C2,18,2025-08-01 18:00:00,126,712.2230455571023,712.2230455571023,712.2230455571023
2025-08-01,C2,18,2025-08-01 18:00:00,127,735.1098639853353,735.1098639853353,735.1098639853353
2025-08-01,C2,18,2025-08-01 18:00:00,128,721.036231728167,721.036231728167,721.036231728167
2025-08-01,C2,18,2025-08-01 18:00:00,129,682.8918729474916,721.8309891352473,721.8309891352473
2025-08-01,C2,18,2025-08-01 18:00:00,130,712.7974715159039,712.7974715159039,712.7974715159039
2025-08-01,C2,18,2025-08-01 18:00:00,131,687.9132852107283,687.9132852107283,687.9132852107283
2025-08-01,C2,18,2025-08-01 18:00:00,132,600.5161279964985,600.5161279964985,600.5161279964985
2025-08-01,C2,18,2025-08-01 18:00:00,133,646.4161061947789,646.4161061947789,646.4161061947789
2025-08-01,C2,18,2025-08-01 18:00:00,134,578.5565677435063,578.5565677435063,578.5565677435063
2025-08-01,C2,18,2025-08-01 18:00:00,135,594.6726777181335,594.6726777181335,594.6726777181335
2025-08-01,C2,18,2025-08-01 18:00:00,136,634.0868667772105,667.7970718572078,667.7970718572078
2025-08-01,C2,18,2025-08-01 18:00:00,137,628.4518485107338,637.9145194919282,637.9145194919282
2025-08-01,C2,18,2025-08-01 18:00:00,138,596.0818788402522,596.0818788402522,596.0818788402522
2025-08-01,C2,18,2025-08-01 18:00:00,139,618.7785256754122,618.7785256754122,618.7785256754122
2025-08-01,C2,18,2025-08-01 18:00:00,140,609.8056541015737,609.8056541015737,609.8056541015737
2025-08-01,C2,18,2025-08-01 18:00:00,141,583.3595927387433,583.3595927387433,583.3595927387433
2025-08-01,C2,18,2025-08-01 18:00:00,142,640.6218439829614,640.6218439829614,640.6218439829614
2025-08-01,C2,18,2025-08-01 18:00:00,143,659.7698623597429,659.7698623597429,659.7698623597429
2025-08-01,C2,18,2025-08-01 18:00:00,144,540.4365222153772,540.4365222153772,540.4365222153772
2025-08-01,C3,6,2025-08-01 06:00:00,37,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,38,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,39,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,40,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,41,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,42,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,43,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,44,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,45,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,46,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,47,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,48,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,49,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,50,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,51,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,52,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,53,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,54,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,55,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,56,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,57,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,58,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,59,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,60,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,61,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,62,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,63,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,64,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,65,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,66,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,67,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,68,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,69,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,70,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,71,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,72,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,73,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,74,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,75,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,76,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,77,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,78,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,79,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,80,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,81,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,82,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,83,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,84,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,85,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,86,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,87,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,88,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,89,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,90,26.586388938430336,0.0,26.586388938430336
2025-08-01,C3,6,2025-08-01 06:00:00,91,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,92,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,93,59.603028024133664,50.39514753099684,59.603028024133664
2025-08-01,C3,6,2025-08-01 06:00:00,94,107.93457945160515,19.586250163028126,107.93457945160515
2025-08-01,C3,6,2025-08-01 06:00:00,95,116.03731045856478,19.176280599743222,116.03731045856478
2025-08-01,C3,6,2025-08-01 06:00:00,96,127.57872420120941,127.57872420120941,127.57872420120941
2025-08-01,C3,6,2025-08-01 06:00:00,97,176.67504458512576,176.67504458512576,176.67504458512576
2025-08-01,C3,6,2025-08-01 06:00:00,98,240.29090637887055,240.29090637887055,240.29090637887055
2025-08-01,C3,6,2025-08-01 06:00:00,99,283.9564706106736,283.9564706106736,283.9564706106736
2025-08-01,C3,6,2025-08-01 06:00:00,100,301.06713114305677,301.06713114305677,301.06713114305677
2025-08-01,C3,6,2025-08-01 06:00:00,101,304.6813636927716,304.6813636927716,304.6813636927716
2025-08-01,C3,6,2025-08-01 06:00:00,102,320.4714665083935,320.4714665083935,320.4714665083935
2025-08-01,C3,6,2025-08-01 06:00:00,103,363.5408274033928,363.5408274033928,363.5408274033928
2025-08-01,C3,6,2025-08-01 06:00:00,104,443.6919657953001,443.6919657953001,443.6919657953001
2025-08-01,C3,6,2025-08-01 06:00:00,105,515.3517210147974,515.3517210147974,515.3517210147974
2025-08-01,C3,6,2025-08-01 06:00:00,106,524.9963314912945,524.9963314912945,524.9963314912945
2025-08-01,C3,6,2025-08-01 06:00:00,107,530.3621712285873,530.3621712285873,530.3621712285873
2025-08-01,C3,6,2025-08-01 06:00:00,108,562.5204053683731,562.5204053683731,562.5204053683731
2025-08-01,C3,6,2025-08-01 06:00:00,109,470.89647040582133,561.1827971893457,470.89647040582133
2025-08-01,C3,6,2025-08-01 06:00:00,110,606.0197667641842,627.5116569794844,606.0197667641842
2025-08-01,C3,6,2025-08-01 06:00:00,111,603.1851483196474,689.6839412544396,603.1851483196474
2025-08-01,C3,6,2025-08-01 06:00:00,112,614.6904181238772,775.9286946807601,614.6904181238772
2025-08-01,C3,6,2025-08-01 06:00:00,113,0.0,43.97400737953785,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,114,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,115,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,116,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,117,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,118,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,119,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,120,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,121,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,122,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,123,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,124,0.0,0.0,0.0
2025-08-01,C3,6,2025-08-01 06:00:00,125,731.9564761741278,731.9564761741278,731.9564761741278
2025-08-01,C3,6,2025-08-01 06:00:00,126,712.2230455571023,712.2230455571023,712.2230455571023
2025-08-01,C3,6,2025-08-01 06:00:00,127,735.1098639853353,735.1098639853353,735.1098639853353
2025-08-01,C3,6,2025-08-01 06:00:00,128,721.036231728167,721.036231728167,721.036231728167
2025-08-01,C3,6,2025-08-01 06:00:00,129,682.8918729474916,721.8309891352473,682.8918729474916
2025-08-01,C3,6,2025-08-01 06:00:00,130,712.7974715159039,712.7974715159039,712.7974715159039
2025-08-01,C3,6,2025-08-01 06:00:00,131,687.9132852107283,687.9132852107283,687.9132852107283
2025-08-01,C3,6,2025-08-01 06:00:00,132,600.5161279964985,600.5161279964985,600.5161279964985
2025-08-01,C3,6,2025-08-01 06:00:00,133,646.4161061947789,646.4161061947789,646.4161061947789
2025-08-01,C3,6,2025-08-01 06:00:00,134,578.5565677435063,578.5565677435063,578.5565677435063
2025-08-01,C3,6,2025-08-01 06:00:00,135,594.6726777181335,594.6726777181335,594.6726777181335
2025-08-01,C3,6,2025-08-01 06:00:00,136,634.0868667772105,677.2597428384022,634.0868667772105
2025-08-01,C3,6,2025-08-01 06:00:00,137,628.4518485107338,628.4518485107338,628.4518485107338
2025-08-01,C3,6,2025-08-01 06:00:00,138,596.0818788402522,596.0818788402522,596.0818788402522
2025-08-01,C3,6,2025-08-01 06:00:00,139,618.7785256754122,618.7785256754122,618.7785256754122
2025-08-01,C3,6,2025-08-01 06:00:00,140,609.8056541015737,609.8056541015737,609.8056541015737
2025-08-01,C3,6,2025-08-01 06:00:00,141,583.3595927387433,583.3595927387433,583.3595927387433
2025-08-01,C3,6,2025-08-01 06:00:00,142,640.6218439829614,640.6218439829614,640.6218439829614
2025-08-01,C3,6,2025-08-01 06:00:00,143,659.7698623597429,659.7698623597429,659.7698623597429
2025-08-01,C3,6,2025-08-01 06:00:00,144,540.4365222153772,540.4365222153772,540.4365222153772
2025-08-01,C3,12,2025-08-01 12:00:00,73,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,74,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,75,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,76,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,77,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,78,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,79,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,80,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,81,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,82,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,83,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,84,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,85,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,86,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,87,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,88,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,89,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,90,26.586388938430336,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,91,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,92,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,93,59.603028024133664,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,94,107.93457945160515,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,95,116.03731045856478,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,96,127.57872420120941,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,97,176.67504458512576,16.71732480421133,16.71732480421133
2025-08-01,C3,12,2025-08-01 12:00:00,98,240.29090637887055,147.96745988891905,147.96745988891905
2025-08-01,C3,12,2025-08-01 12:00:00,99,283.9564706106736,144.86208938147985,144.86208938147985
2025-08-01,C3,12,2025-08-01 12:00:00,100,301.06713114305677,189.35806476130392,189.35806476130392
2025-08-01,C3,12,2025-08-01 12:00:00,101,304.6813636927716,204.89656246799439,204.89656246799439
2025-08-01,C3,12,2025-08-01 12:00:00,102,320.4714665083935,242.4193481176211,242.4193481176211
2025-08-01,C3,12,2025-08-01 12:00:00,103,363.5408274033928,289.1542701290665,289.1542701290665
2025-08-01,C3,12,2025-08-01 12:00:00,104,443.6919657953001,341.66415411382485,341.66415411382485
2025-08-01,C3,12,2025-08-01 12:00:00,105,515.3517210147974,382.598661060261,382.598661060261
2025-08-01,C3,12,2025-08-01 12:00:00,106,524.9963314912945,411.83181485216926,411.83181485216926
2025-08-01,C3,12,2025-08-01 12:00:00,107,530.3621712285873,524.587100027438,524.587100027438
2025-08-01,C3,12,2025-08-01 12:00:00,108,562.5204053683731,562.5204053683731,562.5204053683731
2025-08-01,C3,12,2025-08-01 12:00:00,109,470.89647040582133,470.89647040582133,470.89647040582133
2025-08-01,C3,12,2025-08-01 12:00:00,110,606.0197667641842,591.3703146026318,591.3703146026318
2025-08-01,C3,12,2025-08-01 12:00:00,111,603.1851483196474,603.1851483196474,603.1851483196474
2025-08-01,C3,12,2025-08-01 12:00:00,112,614.6904181238772,614.6904181238772,614.6904181238772
2025-08-01,C3,12,2025-08-01 12:00:00,113,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,114,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,115,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,116,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,117,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,118,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,119,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,120,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,121,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,122,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,123,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,124,0.0,0.0,0.0
2025-08-01,C3,12,2025-08-01 12:00:00,125,731.9564761741278,665.6068122764823,665.6068122764823
2025-08-01,C3,12,2025-08-01 12:00:00,126,712.2230455571023,712.2230455571023,712.2230455571023
2025-08-01,C3,12,2025-08-01 12:00:00,127,735.1098639853353,735.1098639853353,735.1098639853353
2025-08-01,C3,12,2025-08-01 12:00:00,128,721.036231728167,721.036231728167,721.036231728167
2025-08-01,C3,12,2025-08-01 12:00:00,129,682.8918729474916,682.8918729474916,682.8918729474916
2025-08-01,C3,12,2025-08-01 12:00:00,130,712.7974715159039,712.7974715159039,712.7974715159039
2025-08-01,C3,12,2025-08-01 12:00:00,131,687.9132852107283,687.9132852107283,687.9132852107283
2025-08-01,C3,12,2025-08-01 12:00:00,132,600.5161279964985,600.5161279964985,600.5161279964985
2025-08-01,C3,12,2025-08-01 12:00:00,133,646.4161061947789,646.4161061947789,646.4161061947789
2025-08-01,C3,12,2025-08-01 12:00:00,134,578.5565677435063,578.5565677435063,578.5565677435063
2025-08-01,C3,12,2025-08-01 12:00:00,135,594.6726777181335,594.6726777181335,594.6726777181335
2025-08-01,C3,12,2025-08-01 12:00:00,136,634.0868667772105,634.0868667772105,634.0868667772105
2025-08-01,C3,12,2025-08-01 12:00:00,137,628.4518485107338,628.4518485107338,628.4518485107338
2025-08-01,C3,12,2025-08-01 12:00:00,138,596.0818788402522,596.0818788402522,596.0818788402522
2025-08-01,C3,12,2025-08-01 12:00:00,139,618.7785256754122,618.7785256754122,618.7785256754122
2025-08-01,C3,12,2025-08-01 12:00:00,140,609.8056541015737,609.8056541015737,609.8056541015737
2025-08-01,C3,12,2025-08-01 12:00:00,141,583.3595927387433,583.3595927387433,583.3595927387433
2025-08-01,C3,12,2025-08-01 12:00:00,142,640.6218439829614,640.6218439829614,640.6218439829614
2025-08-01,C3,12,2025-08-01 12:00:00,143,659.7698623597429,659.7698623597429,659.7698623597429
2025-08-01,C3,12,2025-08-01 12:00:00,144,540.4365222153772,540.4365222153772,540.4365222153772
2025-08-01,C3,18,2025-08-01 18:00:00,109,470.89647040582133,561.2148527449012,470.89647040582133
2025-08-01,C3,18,2025-08-01 18:00:00,110,591.3703146026318,627.5373014239289,591.3703146026318
2025-08-01,C3,18,2025-08-01 18:00:00,111,603.1851483196474,689.7031745877729,603.1851483196474
2025-08-01,C3,18,2025-08-01 18:00:00,112,614.6904181238772,768.7805886174929,614.6904181238772
2025-08-01,C3,18,2025-08-01 18:00:00,113,0.0,51.14134677614004,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,114,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,115,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,116,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,117,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,118,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,119,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,120,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,121,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,122,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,123,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,124,0.0,0.0,0.0
2025-08-01,C3,18,2025-08-01 18:00:00,125,665.6068122764823,731.9564761741278,665.6068122764823
2025-08-01,C3,18,2025-08-01 18:00:00,126,712.2230455571023,712.2230455571023,712.2230455571023
2025-08-01,C3,18,2025-08-01 18:00:00,127,735.1098639853353,735.1098639853353,735.1098639853353
2025-08-01,C3,18,2025-08-01 18:00:00,128,721.036231728167,721.036231728167,721.036231728167
2025-08-01,C3,18,2025-08-01 18:00:00,129,682.8918729474916,721.8309891352473,682.8918729474916
2025-08-01,C3,18,2025-08-01 18:00:00,130,712.7974715159039,712.7974715159039,712.7974715159039
2025-08-01,C3,18,2025-08-01 18:00:00,131,687.9132852107283,687.9132852107283,687.9132852107283
2025-08-01,C3,18,2025-08-01 18:00:00,132,600.5161279964985,600.5161279964985,600.5161279964985
2025-08-01,C3,18,2025-08-01 18:00:00,133,646.4161061947789,646.4161061947789,646.4161061947789
2025-08-01,C3,18,2025-08-01 18:00:00,134,578.5565677435063,578.5565677435063,578.5565677435063
2025-08-01,C3,18,2025-08-01 18:00:00,135,594.6726777181335,594.6726777181335,594.6726777181335
2025-08-01,C3,18,2025-08-01 18:00:00,136,634.0868667772105,667.7970718572078,634.0868667772105
2025-08-01,C3,18,2025-08-01 18:00:00,137,628.4518485107338,637.9145194919282,628.4518485107338
2025-08-01,C3,18,2025-08-01 18:00:00,138,596.0818788402522,596.0818788402522,596.0818788402522
2025-08-01,C3,18,2025-08-01 18:00:00,139,618.7785256754122,618.7785256754122,618.7785256754122
2025-08-01,C3,18,2025-08-01 18:00:00,140,609.8056541015737,609.8056541015737,609.8056541015737
2025-08-01,C3,18,2025-08-01 18:00:00,141,583.3595927387433,583.3595927387433,583.3595927387433
2025-08-01,C3,18,2025-08-01 18:00:00,142,640.6218439829614,640.6218439829614,640.6218439829614
2025-08-01,C3,18,2025-08-01 18:00:00,143,659.7698623597429,659.7698623597429,659.7698623597429
2025-08-01,C3,18,2025-08-01 18:00:00,144,540.4365222153772,540.4365222153772,540.4365222153772
2025-08-02,C2,6,2025-08-02 06:00:00,37,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,38,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,39,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,40,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,41,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,42,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,43,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,44,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,45,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,46,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,47,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,48,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,49,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,50,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,51,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,52,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,53,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,54,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,55,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,56,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,57,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,58,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,59,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,60,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,61,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,62,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,63,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,64,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,65,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,66,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,67,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,68,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,69,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,70,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,71,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,72,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,73,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,74,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,75,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,76,133.11134335088286,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,77,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,78,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,79,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,80,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,81,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,82,0.0,0.0,0.0
2025-08-02,C2,6,2025-08-02 06:00:00,83,0.0,0.0,0.0
